Start Loc X,Start Loc Y,Goal Loc X,Goal Loc Y,Obstacle 1 Loc X,Obstacle 1 Loc Y,Obstacle 1 Radius,Obstacle 2 Loc X,Obstacle 2 Loc Y,Obstacle 2 Radius,Obstacle 3 Loc X,Obstacle 3 Loc Y,Obstacle 3 Radius,Obstacle 4 Loc X,Obstacle 4 Loc Y,Obstacle 4 Radius,Mean X,Mean Y,SXX,SYY,SXY
0,119,600,117,61,365,24,433,95,74,304,242,61,145,494,43,397.526,225.842,50363.3,27419.6,-8579.75
0,343,600,345,551,350,43,207,512,46,64,542,16,546,202,28,380.417,226.583,44655.2,22139.4,-3019.9
0,57,600,5,510,187,14,72,276,12,49,258,22,222,501,16,468.792,70.4724,36961,6580.9,-10043.6
0,221,600,114,195,295,14,421,147,54,398,198,70,297,251,55,454.55,189.428,38675.7,14147.9,-12896.8
0,502,600,145,131,554,40,317,509,48,70,113,49,290,358,65,382.875,151.5,64899.6,22458.6,-14028.4
0,452,600,314,432,136,16,372,183,71,387,241,22,246,282,13,511.9,334.4,33703.7,3582.04,-7671.4
0,116,600,147,116,275,21,487,396,22,215,56,12,177,538,49,472,186.5,32283.1,4053.2,-2246.73
0,157,600,128,139,147,53,435,126,52,412,496,63,273,371,54,361.813,205.438,45249.1,28541.5,-20906.2
0,475,600,195,362,137,48,226,566,12,291,236,63,192,283,74,480.667,240.333,35934.5,10675.5,-18575.5
0,576,600,510,249,317,28,83,364,71,116,378,17,487,150,57,402.167,559.833,86056.6,1212.17,-5946.57
0,59,600,467,198,374,11,133,458,58,79,398,69,244,390,20,449.875,403.375,46032.7,22835.1,31211.5
0,477,600,527,430,115,34,423,338,16,287,248,74,299,476,51,447.396,356.931,32830.1,23064.9,8768.2
0,444,600,139,319,60,54,387,107,53,433,413,44,360,425,64,408.909,288.545,27678.5,8205.07,-12936.5
0,446,600,357,369,217,22,400,374,73,135,429,42,458,191,17,379.875,276,62975.8,11201.7,-2722.57
0,103,600,344,336,320,21,264,518,67,84,413,43,249,498,72,482.188,333.688,30024.7,5342.1,10340.9
0,219,600,159,265,549,17,345,274,19,484,329,60,524,370,22,384.286,189.143,48430.7,6723.67,-7966.12
0,6,600,129,341,482,21,453,412,49,338,117,42,375,317,72,449,268.2,42083.8,42082.2,-4785.67
0,182,600,252,179,323,19,227,248,10,407,495,36,425,390,61,395.173,223.633,41144.8,3687.52,7215.49
0,237,600,336,303,400,48,81,275,44,417,146,69,414,120,47,463.1,402.9,41525.9,15459.9,-1450.77
0,494,600,299,548,186,31,82,290,27,111,444,59,289,87,42,407.333,367.833,47725.3,17075.2,-20750.2
0,252,600,331,318,56,55,219,370,16,286,210,53,79,516,62,461.286,355.571,51538.6,8254.29,1483.14
0,533,600,328,91,307,14,320,455,69,506,246,65,320,216,56,479.429,399.357,31738.3,10002.6,-14145.2
0,565,600,355,440,514,65,110,389,37,310,156,47,296,248,52,465,382.545,34380.8,4528.07,-11066.9
0,543,600,122,497,476,19,252,254,52,430,352,16,527,198,18,407.014,198.558,31389,24431.9,-23061
0,195,600,235,313,220,38,287,462,53,241,200,73,382,355,38,447.25,276.333,37872.9,6587.33,-5488.36
0,445,600,327,188,448,20,227,82,33,270,170,46,515,325,31,445.214,355.857,33779.6,9847.06,-12031
0,200,600,36,95,169,69,487,369,60,274,259,47,109,445,46,360.706,175.471,45362.5,18929.8,-22138.2
0,290,600,73,434,317,59,444,172,72,338,469,55,143,418,62,414.3,85.9,42227.8,9040.1,-11244.7
0,399,600,110,73,418,50,144,31,17,285,426,40,109,335,11,398.778,167.111,60424.7,13009.4,-6573.1
0,371,600,563,405,308,37,49,222,30,100,193,20,36,560,12,468,472.625,40859.4,16657.4,10247.1
0,72,600,130,354,201,49,437,339,45,169,424,68,492,282,40,425.714,96.2857,44174.9,1897.24,3182.76
0,258,600,330,510,202,63,459,355,59,345,118,34,372,374,49,457.714,398.643,42367.8,9667.94,-2098.34
0,166,600,539,169,367,17,481,428,16,96,155,17,90,505,37,376.143,454.857,65437.5,17685.5,16940.9
0,581,600,305,66,244,30,155,311,21,94,119,59,97,439,64,483.571,329.143,47450,12744.1,-23630.8
0,541,600,520,406,318,25,284,467,40,457,234,73,507,217,15,483.385,532.769,28486.1,356.026,-1560.82
0,137,600,560,97,112,25,85,117,15,425,63,24,230,244,30,433.875,483.375,50767,20669.4,26159.5
0,369,600,71,117,357,33,155,411,65,544,476,49,427,320,39,402.667,98.7778,67563,10390.9,-16454
0,453,600,3,296,288,63,381,499,69,218,472,61,469,478,62,364,95.9091,69972.2,16393.1,-21472.3
0,117,600,266,535,294,28,181,361,68,139,244,64,38,66,14,382.667,165,55561.5,6153.27,12910.1
0,361,600,98,178,118,62,177,449,34,378,382,64,103,68,61,507,209.5,33958.2,14601.8,-9898
0,547,600,316,337,397,72,292,212,10,435,149,27,36,174,14,412,245.333,48640.9,21893.7,-6369.36
0,368,600,140,444,285,22,240,408,53,366,189,65,440,414,39,453.667,122.222,40843.8,13133.9,-10961.4
0,259,600,195,396,506,67,203,50,23,144,256,63,317,192,59,345.489,296.584,57043.9,14922.9,-16372.3
0,73,600,465,554,463,14,362,42,32,109,93,52,73,292,15,368.496,318.961,50212.8,39619,35518.5
0,361,600,261,183,430,53,347,243,48,511,207,14,173,183,59,499,273.909,29492.2,6726.89,-6266.3
0,254,600,98,279,352,57,120,251,21,227,378,53,514,208,59,473.727,87.9091,32083.2,4638.49,-10339
0,177,600,121,214,538,42,435,271,69,92,342,35,248,310,64,419.167,125.833,58451.8,1950.97,-3405.37
0,76,600,91,318,319,66,146,303,46,537,532,60,317,439,61,453.556,116.778,32535,5304.69,714.889
0,233,600,493,104,266,71,247,376,19,293,382,13,256,152,65,355.846,277,62362.1,52545.2,40048.9
0,233,600,280,160,93,53,354,111,25,414,172,36,206,129,15,438.143,289,50139.8,11004.3,-1991
0,144,600,423,295,353,14,123,366,23,214,348,52,447,115,51,490.3,345.1,33583.6,7852.54,15403.6
0,301,600,532,275,508,73,327,34,22,181,397,22,170,169,66,362.4,230.3,46398.7,39518.2,20306.2
0,599,600,37,402,78,46,435,319,32,109,154,31,568,64,28,450.923,139.077,34672.4,35643.4,-15261.7
0,531,600,330,495,113,54,111,183,15,88,144,71,177,294,68,343,431.6,74003,8897.3,-24060
0,594,600,453,90,346,65,457,242,26,340,446,56,218,141,30,491.5,440.125,40780.3,26783.6,-9938.36
0,297,600,354,373,480,67,67,458,26,336,304,40,56,337,54,348.692,232.923,59994.9,15206.6,18868
0,274,600,556,491,483,41,505,429,67,337,269,21,123,407,36,410.25,460.174,36010.4,13426.7,18149.7
0,298,600,465,406,230,58,234,363,39,479,359,66,525,221,56,402.273,466.455,58799.4,4752.27,12179.3
0,563,600,343,400,183,65,449,554,10,346,217,39,391,351,52,494.571,365.286,47846.6,12429.6,-18958.9
0,352,600,228,247,309,12,253,172,34,468,183,44,407,110,70,500.625,298.75,41722,4857.07,-5844.82
0,171,600,274,319,179,27,530,391,47,168,61,60,233,506,16,388.889,298.444,35301.4,9768.78,9463.31
0,127,600,350,286,569,10,207,525,14,399,502,64,425,91,30,467.714,303.143,46857.2,6598.48,16181
0,503,600,290,269,169,23,371,350,43,87,481,10,424,284,66,479.545,346.636,35273.3,18580.5,-18032.7
0,401,600,264,18,16,14,433,340,63,348,117,21,253,152,38,445.332,165.199,36573,13880.7,-1924.33
0,265,600,27,339,415,36,89,338,70,396,207,31,317,280,70,479.3,61.3,52910.7,5865.12,-10484.3
0,197,600,263,225,349,54,357,414,68,83,222,51,215,302,29,410.167,179.167,48787.6,8324.33,14617.4
0,40,600,168,410,269,67,153,198,35,157,432,64,154,274,49,522,175.333,28141,2188.67,5493.21
0,335,600,286,473,449,42,63,275,10,201,85,43,539,505,33,453.25,301.083,45961.8,993.356,-2018.3
0,258,600,96,436,508,32,547,308,31,540,64,37,326,339,14,479.364,119.182,43347.3,3421.96,-5207.27
0,0,600,24,516,184,63,222,232,64,285,312,58,193,176,19,420.917,46.75,34222.4,1859.11,2221.98
0,163,600,523,178,386,43,444,418,65,275,352,18,77,307,22,426.625,307.75,42087.7,42745.9,31307.5
0,265,600,290,89,86,48,382,216,55,65,278,56,484,229,68,454.25,333.563,37961.1,9606.26,7222.38
0,561,600,170,318,288,45,111,478,71,42,464,15,547,272,44,444.209,271.721,53389.1,32772.3,-36864.7
0,91,600,141,247,11,10,433,397,29,49,33,32,95,416,64,394.471,162.672,35944.8,7419.64,10200.4
0,19,600,560,576,136,15,484,356,43,188,324,13,383,312,11,489.5,510.2,33428.1,30085.1,29828.2
0,25,600,88,165,157,49,359,60,43,275,94,52,204,254,65,406.571,187.5,50784.7,23825.3,-2958.62
0,500,600,56,164,63,61,328,176,53,197,50,10,123,407,32,474.375,170,40553.7,26206.9,-30275.3
0,475,600,592,115,497,34,149,344,69,274,50,49,66,224,48,472.1,519.4,33895.7,4545.38,6600.73
0,297,600,135,438,445,61,524,93,40,396,144,57,466,468,39,483.833,222.417,29734.2,9138.81,-10587.3
0,473,600,594,360,399,14,474,285,38,499,350,64,391,375,29,405.889,528.444,51498.4,3998.53,3878.06
0,366,600,572,179,445,66,457,194,40,396,312,58,546,114,45,468.816,416.751,28981.7,23773.3,11631.2
0,521,600,572,84,434,55,459,367,48,340,504,60,219,413,34,412.308,520,48208.1,9582.17,-742.917
0,58,600,208,542,276,40,337,403,34,481,228,67,214,263,36,465.077,129.769,42909.7,6584.69,11196.4
0,40,600,432,393,267,35,360,488,39,486,133,47,291,428,46,447.938,312.813,40547.4,18574.2,26678.1
0,204,600,572,224,95,45,35,92,10,48,492,35,394,474,53,448.867,390.267,34436.1,24962.2,15736
0,266,600,498,354,188,51,554,251,26,154,437,54,57,416,18,409.651,403.297,54449.6,11812.4,17483.4
0,214,600,424,459,388,53,65,238,59,461,509,31,506,258,15,417.371,315.205,49687,21418.4,25611.2
0,299,600,92,249,228,32,88,541,57,495,336,15,317,118,59,405.525,350.531,45794,37204.5,-10127.4
0,38,600,366,161,161,56,226,88,56,287,243,23,310,572,10,362.615,380.077,62445.8,18803.7,18550.3
0,24,600,314,444,142,48,338,567,12,169,246,18,167,59,50,390.4,333.4,62854.5,25201.8,18320.3
0,395,600,468,148,67,55,550,157,16,559,300,38,191,18,10,447.333,410.667,55101.1,4762.67,7294.53
0,347,600,173,406,39,34,58,154,33,79,493,12,123,509,18,490.125,140.375,40179.3,10737.1,-15972.8
0,572,600,389,123,292,55,390,300,40,337,303,55,116,195,26,475.273,427.909,34910.4,9962.69,-13763.4
0,137,600,319,338,409,31,363,433,18,448,565,27,336,348,49,504.563,298.25,35920.5,4714.07,10176.3
0,540,600,483,441,399,22,565,263,27,466,228,45,126,557,15,411.75,469.75,77594.9,13480.3,-15726.1
0,2,600,367,514,309,38,299,396,30,374,89,53,57,86,17,508.875,318.375,42523,16582.6,26111.5
0,577,600,164,470,106,59,77,406,73,215,504,38,349,275,34,469.933,290.533,27587.6,19626.3,-21792.2
0,476,600,479,338,192,61,377,70,68,417,184,21,66,161,64,358.667,499,99962.3,1389,4328.5
0,507,600,571,96,438,41,146,184,18,507,333,70,353,408,28,459.818,560.727,49861.6,1071.82,6593.45
0,255,600,177,94,250,69,455,215,13,295,178,12,272,204,54,392,205.429,43093.4,12064.7,-12512.8
0,434,600,506,179,82,53,191,78,15,238,299,37,138,357,32,461.333,488.667,53614.3,861.467,6453.93
0,53,600,468,89,525,29,280,548,49,115,422,20,194,554,44,395.333,320.667,117217,53776.3,79369.7
0,396,600,57,436,87,12,482,567,10,217,72,39,160,93,44,359.571,294.286,67476.6,45123.2,-43346.2
0,568,600,574,380,396,22,458,376,30,475,89,39,541,260,56,425.8,410.7,42075.5,17180.5,5688.27
0,89,600,377,427,114,15,436,104,39,523,501,56,490,483,18,443,287.6,63679,19587.3,30624
0,76,600,61,60,84,21,31,561,15,264,370,14,100,367,30,453.077,128.846,63329.1,15477.5,-11189.8
0,30,600,128,250,144,54,44,562,22,457,510,11,381,559,33,364.2,200.2,71097.2,29223.2,27683.9
0,357,600,460,72,301,43,445,467,13,339,293,61,448,332,58,404.5,469.417,51384.5,2382.27,3792.32
0,487,600,576,196,275,74,264,319,29,230,133,49,514,312,35,418,537.857,57466.7,2024.81,6868.33
0,417,600,411,283,248,14,98,276,55,65,462,30,63,227,10,421.214,417.643,55705.9,2050.25,860.544
0,273,600,50,331,148,48,280,170,71,252,557,36,384,445,72,396.182,73.8182,52859.2,6810.96,-12423.7
0,560,600,566,108,175,39,295,477,21,202,198,43,419,427,15,385.667,528.333,43961.1,943.467,-1658.47
0,394,600,230,150,154,11,434,426,58,478,406,64,300,209,26,281.429,168.357,49019.8,12939.8,-3634.86
0,190,600,45,450,526,18,420,344,33,361,445,33,382,537,34,394.513,158.317,33484.1,8815.74,-8588.32
0,549,600,239,426,155,43,364,257,22,118,387,51,304,248,34,406,345.857,48321.7,14149.5,-24552.2
0,122,600,31,368,442,56,350,164,40,450,212,71,122,84,49,329.738,150.738,40479,19000.9,-12521
0,315,600,571,100,426,44,312,134,41,97,283,49,447,18,12,398.077,415.692,44769.4,31766.2,30268.1
0,112,600,521,66,444,18,333,521,63,424,149,64,548,286,25,485.222,462,35503.2,18632,25357.5
0,584,600,555,187,228,61,311,447,11,74,233,46,58,457,56,396.7,516.8,34026,4526.4,3133.93
0,180,600,192,283,216,34,574,153,11,371,397,48,335,287,48,369.857,170.714,54134.8,765.905,1891.45
0,382,600,322,269,355,60,104,427,29,160,500,13,320,143,39,338.818,422.091,65265,17113.1,-21609.8
0,421,600,144,218,124,34,222,85,53,411,543,28,74,119,60,446,225,42351.1,19326,-21225.9
0,373,600,106,325,391,27,450,427,60,143,484,32,522,493,48,398.083,172,37639.9,15030.9,-15743.5
0,403,600,318,281,124,69,137,341,73,44,232,24,73,56,39,402.9,381.1,64555.9,6130.54,-7505.32
0,271,600,55,185,517,22,524,528,63,226,289,66,53,404,45,416.143,83.8571,75795.1,6944.14,-13137
0,383,600,398,183,449,53,562,384,29,300,422,18,388,64,41,464.571,426.929,31428.3,8873.15,7035.51
0,460,600,185,384,85,41,111,474,48,303,117,64,120,371,74,392.053,228.632,59217.9,13651.5,-10222.5
0,51,600,325,272,155,23,335,469,28,175,272,31,123,493,18,517.909,297,31205.9,7221.6,13409.9
0,101,600,394,85,275,63,43,335,20,323,269,66,496,556,26,371.697,410.308,47464.3,16865.9,9418.19
0,364,600,372,318,116,48,313,417,59,534,462,39,384,400,15,451.353,379.294,40414,1448.72,-721.86
0,484,600,438,403,193,62,380,168,35,415,325,24,439,91,43,365.778,466.222,53530.7,2424.94,-5989.57
0,10,600,543,182,496,19,505,239,29,495,374,74,481,132,74,423.5,459.429,39688,35459.5,30912.2
0,517,600,588,312,496,58,385,525,22,242,46,10,510,101,45,411.8,531.4,44776,3932.71,4946.64
0,362,600,281,376,525,44,279,341,10,151,314,47,539,313,47,425.636,180,53012.3,11135.8,3762.6
0,485,600,22,93,392,73,341,447,64,236,255,33,476,151,51,445.378,185.978,34609.1,33976.8,-31290.1
0,55,600,174,80,140,47,192,556,30,83,181,73,397,475,63,461.846,128.846,38769.6,3068.31,8757.97
0,565,600,270,441,525,58,350,198,17,527,356,57,115,138,50,357.636,262.091,65511.5,21419.9,-15836.8
0,72,600,468,501,46,42,523,115,53,531,509,10,186,41,30,440.692,375.385,31212.9,14153.1,15671.4
0,292,600,475,508,464,69,74,512,37,306,503,41,328,350,13,479.364,383.273,31547.7,13849.8,10459.1
0,342,600,410,473,45,40,336,151,37,546,267,36,513,159,41,408.182,434.182,56150.8,1910.96,1524.66
0,131,600,163,480,509,71,405,316,20,452,151,31,428,110,50,389.801,222.529,38875.7,6874.28,1066.77
0,327,600,69,334,141,71,528,458,25,477,474,66,50,159,47,462.364,200.364,31507.9,34350.1,-20252.9
0,51,600,89,142,161,45,115,353,61,255,372,58,137,356,60,441.091,126.091,32477.9,2344.09,1880.79
0,11,600,488,287,323,28,183,322,46,268,244,41,292,62,60,422.833,239,56487,53119.2,32588.8
0,221,600,27,280,255,67,153,444,36,64,142,31,382,436,45,472.732,200.203,31134.5,39301.9,-13262.5
0,8,600,442,238,450,48,498,38,21,335,486,30,227,111,53,409.4,308.067,53805.1,16969.2,26061.3
0,156,600,372,494,240,31,451,125,71,222,95,39,114,219,42,388.75,366.875,49201.9,11901.3,9081.96
0,165,600,519,253,99,64,529,44,32,292,73,60,291,356,32,418.4,503.9,57399.8,14687.2,14933.8
0,483,600,251,354,292,15,74,453,21,353,441,17,347,319,49,377.75,250.125,39119.1,14226.3,-10575
0,302,600,129,85,119,23,465,295,12,272,345,12,20,165,16,392.482,153.225,65436.9,3712.84,-11173.2
0,234,600,20,479,112,62,194,174,44,408,512,63,140,350,29,414.909,37.4545,34327.1,4896.27,-9871.15
0,107,600,503,203,315,60,250,328,65,511,290,41,100,314,38,514.769,356.923,25060.2,30697.4,13222.1
0,8,600,598,521,63,19,104,187,69,412,350,18,184,55,30,319.38,357.769,54742.3,30104.6,35810.6
0,326,600,11,109,321,69,488,438,60,528,412,51,304,337,64,400.389,217.889,36311.8,37052.6,-27840.5
0,434,600,222,421,89,69,290,399,73,422,76,74,169,200,19,506.667,220.067,26530.5,4270.35,-7975.83
0,318,600,450,77,523,70,364,175,42,203,84,18,82,399,74,377.727,396.727,44912.8,18217.2,22128.1
0,536,600,97,284,320,71,381,114,50,76,264,37,349,418,62,402,348.091,48503.8,30320.3,-24501.8
0,158,600,306,119,493,26,452,110,73,41,135,36,199,374,16,338.618,217.65,45837,5033.51,9269.68
0,115,600,130,356,470,69,497,489,31,404,479,45,396,133,12,490.111,149.889,36732.4,2688.36,1469.64
0,77,600,119,553,467,22,300,433,19,140,409,46,54,165,54,458.286,137.286,48350.9,2003.57,2574.74
0,302,600,458,395,301,44,458,505,61,330,406,44,447,323,41,451.597,440.222,32097.7,2448.69,6034.7
0,267,600,140,432,438,25,341,95,15,144,352,30,478,146,11,454.667,183,37766.8,4532.25,-9403
0,104,600,245,275,390,59,268,520,74,548,529,28,380,147,72,295,322.813,58890.1,20207.8,-18273.2
0,288,600,301,281,67,62,285,507,36,384,120,31,78,373,58,414.727,287.909,36754.8,8877.69,5165.27
0,171,600,61,445,424,58,479,448,15,252,237,41,221,552,21,473.333,71,36431.8,1840,-5728.75
0,377,600,16,197,86,18,451,336,65,395,478,14,486,317,72,452.462,105.077,38364.3,16780.4,-21782
0,480,600,138,586,556,12,576,121,19,133,362,11,182,459,53,479.917,213.417,31593,12445.2,-13451.7
0,519,600,506,498,231,71,315,179,43,65,365,18,347,356,16,395.75,466.875,50675.1,11472.7,9728.68
0,371,600,121,319,362,41,69,89,66,176,424,54,43,109,11,508.9,129.5,33134.5,8613.17,-15734.8
0,129,600,43,471,242,44,111,299,67,110,288,69,129,147,25,457.133,74.2848,54200,4059.87,-12787.7
0,558,600,426,179,272,67,235,422,26,384,383,67,207,571,19,430.6,351.3,35330.7,11960.2,-4001.42
0,335,600,407,261,368,63,468,427,43,258,219,65,358,85,66,327.929,457.071,60266.1,9117.46,-7252.3
0,401,600,311,92,487,71,196,452,47,411,478,69,319,293,41,315.936,248.671,47837.7,20177.6,-1177.48
0,562,600,234,239,344,43,261,230,54,534,381,48,223,221,41,484.75,224.583,26546.9,16869.9,-16832.5
0,222,600,162,522,374,33,394,52,17,298,250,30,512,198,74,420.617,174.433,25536.6,13776.4,-8679.14
0,586,600,419,425,376,64,280,436,65,522,357,22,53,61,13,507.545,343.182,30548.3,17708.2,-8864.21
0,508,600,292,398,281,39,335,162,32,315,196,61,90,548,44,500.273,372.182,30933.4,7330.76,-10732.1
0,109,600,520,259,156,61,78,54,51,419,519,61,392,130,56,439.198,439.556,62575.4,36021.3,46322.6
0,202,600,70,214,77,73,469,387,57,474,459,47,549,310,26,304.8,182.2,77437.7,11768.7,-24426.5
0,353,600,581,447,480,58,56,177,30,200,448,37,453,476,68,469.222,468.111,54355.9,17944.1,23204.8
0,593,600,67,586,335,13,306,394,45,431,338,10,95,463,70,359.479,247.348,48208.4,48945.5,-41185.8
0,396,600,216,373,96,40,458,83,30,465,288,54,54,443,35,471.846,293,36254.3,8779.33,-12856.1
0,130,600,155,211,454,64,290,107,68,360,188,74,131,461,32,436.75,257.25,40103.4,19855.4,-792.929
0,163,600,437,463,370,65,445,153,54,207,380,61,329,504,44,485.697,333.761,27792,26121.7,18024.7
0,235,600,41,453,94,19,117,444,48,566,448,22,143,471,67,432.455,134.545,34387.5,16991.7,-17441.5
0,262,600,497,301,202,56,237,414,38,398,136,65,89,295,28,265.444,295.111,48027.8,38448.4,36528.9
0,443,600,461,107,532,53,366,395,26,309,260,65,172,266,12,352.7,507.4,43367.8,2830.71,360.245
0,409,600,250,440,427,44,199,101,47,422,145,45,491,481,12,473.875,263.625,40547.8,4214.84,-11132.1
0,501,600,536,379,534,33,453,22,21,383,360,42,331,472,54,477.667,452.167,45064.1,15500.2,-971.03
0,278,600,62,521,19,12,149,489,34,276,278,59,238,308,22,432.455,117.909,36710.7,6526.29,-3157.55
0,537,600,542,81,356,49,20,178,20,165,157,16,427,86,20,401.8,498.345,59157.6,5345.6,9220.78
0,411,600,55,93,75,31,331,509,68,29,573,12,334,557,27,446.75,121.75,37267.9,19541.4,-24468.4
0,301,600,436,360,402,29,116,135,71,295,31,18,342,227,55,445.125,415.75,57724.1,6414.5,-1191.11
0,231,600,258,105,519,48,414,233,31,342,93,66,166,475,47,458.286,260.429,34430.2,304.264,2080.41
0,246,600,388,287,139,24,338,274,18,413,40,32,262,377,50,330.778,147.333,59526.2,20455,10677
0,186,600,217,117,284,57,122,119,56,325,293,16,470,74,62,388.582,247.477,50739.4,10964,-9909.59
0,267,600,387,92,462,25,535,448,31,367,335,39,153,253,62,429.692,247.846,58830.2,15067,13617.9
0,520,600,101,503,380,23,212,169,57,81,454,44,184,524,27,394.616,170.415,66607.7,31912.6,-33158.5
0,139,600,144,152,531,12,120,307,63,122,461,66,520,188,68,359.68,138.333,53000.7,2531.33,-5090.04
0,527,600,368,220,336,60,217,267,73,280,296,14,497,361,52,445.455,457.545,35614.3,7654.07,-9703.87
0,362,600,546,57,554,41,134,296,27,340,308,63,227,440,59,452.901,405.532,30820.4,30048.2,13394.4
0,169,600,496,446,419,68,400,273,33,409,139,54,523,51,30,398.8,429.4,72192.7,21286.8,33179.1
0,394,600,445,434,101,72,149,507,63,238,259,74,329,534,20,381.2,408.2,57543.7,2285.2,2278.2
0,482,600,453,458,229,13,487,202,32,511,497,30,78,569,27,438.545,503.818,35917.1,4082.56,1618.71
0,501,600,147,220,190,51,534,436,38,429,300,53,469,260,61,413.2,214.2,59685.7,27824.7,-37595.5
0,318,600,246,184,487,50,500,193,33,208,335,57,317,433,72,442.556,317.111,47845.8,18248.1,-16449.3
0,20,600,335,208,460,55,503,449,52,331,77,41,173,355,60,404.371,271.454,37776.6,18236.1,16433.9
0,364,600,267,363,526,32,581,209,11,106,513,41,289,390,74,447.6,254,42280.9,5721.56,-6512.89
0,248,600,460,529,94,27,411,324,11,560,429,29,471,453,68,478.727,346.373,43578.3,19924.9,18212.7
0,21,600,499,397,91,16,544,427,45,488,240,16,498,415,51,432.333,428.733,48951.4,19883.5,24973
0,75,600,173,116,92,73,470,100,21,251,385,49,402,98,12,390.913,80.4936,52182.4,5356.83,8626.34
0,588,600,388,463,450,63,390,380,29,269,334,40,396,478,41,295.938,424.688,59028.6,22386.6,5325.31
0,310,600,348,274,135,35,450,138,67,277,362,48,88,514,49,423.259,382.028,53541.5,4220.18,803.003
0,408,600,490,466,530,41,107,570,18,131,534,46,155,229,48,453.857,421.571,49740.5,1408.29,3514.26
0,191,600,452,428,408,13,281,524,70,423,312,35,288,523,31,487.198,342.634,30929.2,21272,15249
0,456,600,467,318,54,40,396,502,35,542,168,23,441,64,13,449.733,412.133,42280.1,1793.98,2250.61
0,106,600,329,253,255,56,481,66,64,253,419,43,503,346,43,406.637,337.59,27407.9,29103.4,18569.4
0,55,600,349,67,64,18,60,267,33,377,321,69,333,122,41,386.1,398.9,42299.7,22523.9,6030.79
0,479,600,114,70,390,57,207,506,43,531,434,33,438,51,15,342.467,240.067,48828.8,26560.6,-33048
0,521,600,540,299,258,39,536,106,16,313,377,60,239,96,16,450.222,526.111,49571.7,1152.86,2571.6
